Date,Open,High,Low,Close,Adj Close,Volume
2005-03-29,1.5199999809265137,1.5296430587768555,1.4821430444717407,1.4910709857940674,1.2623400688171387,461356000
2005-03-30,1.502500057220459,1.5285710096359253,1.4935710430145264,1.5285710096359253,1.2940876483917236,394959600
2005-03-31,1.5160709619522095,1.5185710191726685,1.4853570461273193,1.4882140159606934,1.2599210739135742,636134800
2005-04-01,1.5032140016555786,1.5064289569854736,1.448928952217102,1.4603569507598877,1.2363370656967163,641284000
2005-04-04,1.4639290571212769,1.4753570556640625,1.4342859983444214,1.4674999713897705,1.2423847913742065,580014400
2005-04-05,1.4721430540084839,1.5085710287094116,1.4674999713897705,1.4960709810256958,1.2665729522705078,556239600
2005-04-06,1.5142860412597656,1.5289289951324463,1.505357027053833,1.5117859840393066,1.2798773050308228,414825600
2005-04-07,1.5117859840393066,1.5625,1.5089290142059326,1.5557140111923218,1.3170667886734009,506987600
2005-04-08,1.5607140064239502,1.587499976158142,1.5549999475479126,1.5621429681777954,1.3225094079971313,649950000
2005-04-11,1.5767860412597656,1.5803569555282593,1.4967859983444214,1.497143030166626,1.267480492591858,821662800
2005-04-12,1.5175000429153442,1.5425000190734863,1.5003570318222046,1.5235710144042969,1.2898544073104858,981061200
2005-04-13,1.5339289903640747,1.5353569984436035,1.4424999952316284,1.4657139778137207,1.2408727407455444,1371946800
2005-04-14,1.386070966720581,1.4128570556640625,1.3157140016555786,1.3307139873504639,1.1265815496444702,2753192400
2005-04-15,1.3078570365905762,1.3303569555282593,1.2599999904632568,1.2625000476837158,1.0688315629959106,1728087200
2005-04-18,1.25,1.2964290380477905,1.214285969734192,1.272143006324768,1.0769957304000854,1327177600
2005-04-19,1.307142972946167,1.3371429443359375,1.2810709476470947,1.3246430158615112,1.1214420795440674,1081642800
2005-04-20,1.3450000286102295,1.3478569984436035,1.2657140493392944,1.2682139873504639,1.0736693143844604,945131600
2005-04-21,1.2999999523162842,1.3289289474487305,1.282142996788025,1.3278570175170898,1.1241631507873535,759592400
2005-04-22,1.3157140016555786,1.3214290142059326,1.2464289665222168,1.2678569555282593,1.0733671188354492,839129200
2005-04-25,1.3032139539718628,1.3221429586410522,1.2896430492401123,1.320713996887207,1.1181155443191528,746460400
2005-04-26,1.3135709762573242,1.3396430015563965,1.2899999618530273,1.2925000190734863,1.0942296981811523,810507600
2005-04-27,1.2817859649658203,1.298570990562439,1.2682139873504639,1.2839289903640747,1.0869739055633545,613888800
2005-04-28,1.2960710525512695,1.2978570461273193,1.2585710287094116,1.269286036491394,1.0745766162872314,575106000
2005-04-29,1.2910710573196411,1.2939289808273315,1.2578569650650024,1.2878570556640625,1.090299129486084,671630400
2005-05-02,1.293213963508606,1.3089289665222168,1.2864290475845337,1.301071047782898,1.1014858484268188,465920000
2005-05-03,1.2999999523162842,1.3121429681777954,1.2867859601974487,1.293213963508606,1.0948346853256226,496739600
2005-05-04,1.2896430492401123,1.3285709619522095,1.2892860174179077,1.3267860412597656,1.1232563257217407,448176400
2005-05-05,1.3303569555282593,1.3310710191726685,1.3025000095367432,1.309999942779541,1.1090455055236816,387366000
2005-05-06,1.3174999952316284,1.3332140445709229,1.3139289617538452,1.3300000429153442,1.1259775161743164,326247600
2005-05-09,1.3314290046691895,1.337499976158142,1.3125,1.3203569650650024,1.1178133487701416,355695200
2005-05-10,1.3125,1.3303569555282593,1.2975000143051147,1.3007140159606934,1.1011841297149658,440263600
2005-05-11,1.2571430206298828,1.2739289999008179,1.1825000047683716,1.2717859745025635,1.0766935348510742,2041981200
2005-05-12,1.2649999856948853,1.271070957183838,1.214285969734192,1.2189290523529053,1.0319445133209229,970242000
2005-05-13,1.2214289903640747,1.258213996887207,1.2167860269546509,1.241786003112793,1.051295280456543,702713200
2005-05-16,1.2342859506607056,1.274999976158142,1.233214020729065,1.269642949104309,1.0748791694641113,474294800
2005-05-17,1.2549999952316284,1.2664289474487305,1.2335710525512695,1.2628569602966309,1.0691338777542114,588344400
2005-05-18,1.2660709619522095,1.3414289951324463,1.2496429681777954,1.2799999713897705,1.0836471319198608,636722800
2005-05-19,1.2778569459915161,1.3457139730453491,1.2778569459915161,1.3410710096359253,1.1353501081466675,793161600
2005-05-20,1.3303569555282593,1.344642996788025,1.3282140493392944,1.3410710096359253,1.1353501081466675,452650800
2005-05-23,1.3517860174179077,1.4249999523162842,1.3517860174179077,1.4199999570846558,1.2021710872650146,1042574400
2005-05-24,1.4089289903640747,1.4282139539718628,1.3939290046691895,1.417857050895691,1.2003569602966309,593460000
2005-05-25,1.410714030265808,1.426785945892334,1.4042860269546509,1.420714020729065,1.2027757167816162,396006800
2005-05-26,1.426429033279419,1.4621429443359375,1.426429033279419,1.4550000429153442,1.231802225112915,525520800
2005-05-27,1.451429009437561,1.456786036491394,1.4289289712905884,1.448570966720581,1.2263596057891846,316008000
2005-05-31,1.4521429538726807,1.4550000429153442,1.4135710000991821,1.4199999570846558,1.2021710872650146,404205200
2005-06-01,1.4246430397033691,1.4557139873504639,1.423570990562439,1.4392859935760498,1.2184988260269165,453812800
2005-06-02,1.4303569793701172,1.440000057220459,1.4142860174179077,1.4299999475479126,1.2106372117996216,373973600
2005-06-03,1.3628569841384888,1.377856969833374,1.3489290475845337,1.3657139539718628,1.1562128067016602,956869200
2005-06-06,1.3689290285110474,1.3796429634094238,1.3414289951324463,1.3542859554290771,1.1465378999710083,811966400
2005-06-07,1.342857003211975,1.347499966621399,1.301785945892334,1.3049999475479126,1.1048122644424438,745264800
2005-06-08,1.3082139492034912,1.3303569555282593,1.3060710430145264,1.3185709714889526,1.1163017749786377,404006400
2005-06-09,1.3214290142059326,1.3550000190734863,1.315000057220459,1.344642996788025,1.138373613357544,390255600
2005-06-10,1.3357139825820923,1.3357139825820923,1.2685710191726685,1.2789289951324463,1.0827409029006958,678932800
2005-06-13,1.2817859649658203,1.3075000047683716,1.2792860269546509,1.282142996788025,1.0854618549346924,435772400
2005-06-14,1.2828569412231445,1.2910710573196411,1.276785969734192,1.285714030265808,1.0884851217269897,347846800
2005-06-15,1.3167860507965088,1.332142949104309,1.2964290380477905,1.32607102394104,1.122651219367981,563343200
2005-06-16,1.3282140493392944,1.3600000143051147,1.315000057220459,1.3564289808273315,1.1483521461486816,547674400
2005-06-17,1.3739290237426758,1.3764289617538452,1.3510710000991821,1.3682140111923218,1.1583293676376343,596125600
2005-06-20,1.3517860174179077,1.3603570461273193,1.337499976158142,1.3432140350341797,1.1371643543243408,323716400
2005-06-21,1.3471430540084839,1.363929033279419,1.3350000381469727,1.3521430492401123,1.1447237730026245,370526800
2005-06-22,1.3664289712905884,1.3785710334777832,1.3621430397033691,1.3767859935760498,1.165586233139038,424925200
2005-06-23,1.3867859840393066,1.420714020729065,1.380357027053833,1.388929009437561,1.1758662462234497,674254000
2005-06-24,1.396070957183838,1.397143006324768,1.3457139730453491,1.3485709428787231,1.1416994333267212,410709600
2005-06-27,1.3157140016555786,1.3607139587402344,1.309999942779541,1.3250000476837158,1.12174391746521,600171600
2005-06-28,1.3389290571212769,1.3424999713897705,1.3274999856948853,1.3324999809265137,1.1280933618545532,350299600
2005-06-29,1.3296430110931396,1.331786036491394,1.2899999618530273,1.29892897605896,1.0996723175048828,448358400
2005-06-30,1.3075000047683716,1.3271429538726807,1.2967859506607056,1.3146430253982544,1.1129761934280396,418390000
2005-07-01,1.315356969833374,1.3203569650650024,1.2960710525512695,1.3035709857940674,1.1036028861999512,250000800
2005-07-05,1.3053569793701172,1.3624999523162842,1.3035709857940674,1.3564289808273315,1.1483521461486816,454269200
2005-07-06,1.3467860221862793,1.3628569841384888,1.3285709619522095,1.3353569507598877,1.1305124759674072,394626400
2005-07-07,1.3146430253982544,1.3485709428787231,1.3142859935760498,1.3439290523529053,1.1377695798873901,383723200
2005-07-08,1.3524999618530273,1.3671430349349976,1.3382140398025513,1.3660709857940674,1.1565148830413818,290735200
2005-07-11,1.3703570365905762,1.380357027053833,1.3492859601974487,1.3607139587402344,1.151979684829712,388788400
2005-07-12,1.3653570413589478,1.3714289665222168,1.353929042816162,1.3657139539718628,1.1562128067016602,387038400
2005-07-13,1.3674999475479126,1.375,1.3535710573196411,1.369642972946167,1.1595392227172852,684835200
2005-07-14,1.456786036491394,1.5003570318222046,1.4367860555648804,1.4553569555282593,1.2321044206619263,2096060400
2005-07-15,1.4632140398025513,1.4846429824829102,1.4450000524520874,1.4839290380477905,1.2562936544418335,687682800
2005-07-18,1.478929042816162,1.5035710334777832,1.4774999618530273,1.4817860126495361,1.2544792890548706,586297600
2005-07-19,1.4828569889068604,1.5439289808273315,1.4667860269546509,1.5425000190734863,1.305879831314087,671062000
2005-07-20,1.5307140350341797,1.5642859935760498,1.5232139825820923,1.5582139492034912,1.3191829919815063,453395600
2005-07-21,1.5607140064239502,1.5728570222854614,1.532142996788025,1.5460710525512695,1.3089029788970947,404264000
2005-07-22,1.551429033279419,1.5714290142059326,1.5496430397033691,1.5714290142059326,1.3303711414337158,301106400
2005-07-25,1.5710710287094116,1.5814290046691895,1.5617860555648804,1.5646430253982544,1.3246259689331055,294627200
2005-07-26,1.5717860460281372,1.5753569602966309,1.548570990562439,1.5582139492034912,1.3191829919815063,268592800
2005-07-27,1.565356969833374,1.573928952217102,1.5239289999008179,1.5710710287094116,1.3300679922103882,283749200
2005-07-28,1.5660710334777832,1.5714290142059326,1.5464290380477905,1.5642859935760498,1.3243237733840942,251311200
2005-07-29,1.5557140111923218,1.5850000381469727,1.5092860460281372,1.5232139825820923,1.289552092552185,562080400
2005-08-01,1.5203570127487183,1.5385710000991821,1.502856969833374,1.526785969734192,1.2925759553909302,314249600
2005-08-02,1.5317859649658203,1.5535709857940674,1.5217859745025635,1.5425000190734863,1.305879831314087,296875600
2005-08-03,1.5425000190734863,1.5467859506607056,1.527500033378601,1.5435709953308105,1.3067864179611206,258322400
2005-08-04,1.5317859649658203,1.535714030265808,1.5103570222854614,1.5253570079803467,1.291366457939148,269304000
2005-08-05,1.5175000429153442,1.548570990562439,1.5007139444351196,1.5353569984436035,1.2998322248458862,241931200
2005-08-08,1.535714030265808,1.5446430444717407,1.5217859745025635,1.5232139825820923,1.289552092552185,176383200
2005-08-09,1.5332139730453491,1.5674999952316284,1.5325000286102295,1.565000057220459,1.3249282836914062,380839200
2005-08-10,1.5714290142059326,1.5853569507598877,1.5467859506607056,1.5492860078811646,1.3116246461868286,360945200
2005-08-11,1.5496430397033691,1.5757139921188354,1.5446430444717407,1.5714290142059326,1.3303711414337158,271983600
2005-08-12,1.5521429777145386,1.6507140398025513,1.548570990562439,1.6464289426803589,1.3938660621643066,916036800
2005-08-15,1.659999966621399,1.7260710000991821,1.6589289903640747,1.7028570175170898,1.4416378736495972,1086727600
2005-08-16,1.6924999952316284,1.6964290142059326,1.6503570079803467,1.651785969734192,1.3984007835388184,537622400
2005-08-17,1.657142996788025,1.6942859888076782,1.6560709476470947,1.6839289665222168,1.425613284111023,499724400
2005-08-18,1.6753569841384888,1.6785709857940674,1.6339290142059326,1.6535710096359253,1.3999122381210327,442559600
2005-08-19,1.6528569459915161,1.667857050895691,1.6346429586410522,1.6367859840393066,1.3857022523880005,376569200
2005-08-22,1.6482139825820923,1.6696430444717407,1.6164289712905884,1.6382139921188354,1.3869106769561768,387732800
2005-08-23,1.6375000476837158,1.6464289426803589,1.6185710430145264,1.6335710287094116,1.3829803466796875,295604400
2005-08-24,1.6285710334777832,1.6828570365905762,1.6282140016555786,1.6346429586410522,1.3838880062103271,572070800
2005-08-25,1.647143006324768,1.6603569984436035,1.636070966720581,1.6449999809265137,1.3926557302474976,276253600
2005-08-26,1.647143006324768,1.6549999713897705,1.6200000047683716,1.6335710287094116,1.3829803466796875,261058000
2005-08-29,1.616786003112793,1.6439290046691895,1.6164289712905884,1.6371430158615112,1.3860044479370117,256295200
2005-08-30,1.6425000429153442,1.6710710525512695,1.6399999856948853,1.6632139682769775,1.4080759286880493,518761600
2005-08-31,1.673570990562439,1.6796430349349976,1.652500033378601,1.6746430397033691,1.417751669883728,402956400
2005-09-01,1.6785709857940674,1.684643030166626,1.646070957183838,1.6521430015563965,1.3987032175064087,356367200
2005-09-02,1.6535710096359253,1.6714290380477905,1.647143006324768,1.6507140398025513,1.3974937200546265,222378800
2005-09-06,1.667857050895691,1.7457139492034912,1.662500023841858,1.7428569793701172,1.4755021333694458,818619200
2005-09-07,1.7517859935760498,1.7642860412597656,1.7114289999008179,1.738571047782898,1.47187340259552,963074000
2005-09-08,1.7625000476837158,1.7899999618530273,1.7549999952316284,1.7778569459915161,1.5051325559616089,702640400
2005-09-09,1.7882139682769775,1.8339289426803589,1.7782139778137207,1.8324999809265137,1.5513935089111328,615641600
2005-09-12,1.8250000476837158,1.8439290523529053,1.8064290285110474,1.8357139825820923,1.554114580154419,452796400
2005-09-13,1.8221429586410522,1.831786036491394,1.7971429824829102,1.815000057220459,1.5365779399871826,492884000
2005-09-14,1.823570966720581,1.8282140493392944,1.7664289474487305,1.7717859745025635,1.4999926090240479,474426400
2005-09-15,1.785714030265808,1.7921429872512817,1.7617859840393066,1.7810709476470947,1.507853627204895,415156000
2005-09-16,1.7939289808273315,1.8289289474487305,1.7839289903640747,1.8289289474487305,1.5483702421188354,591004400
2005-09-19,1.823214054107666,1.888929009437561,1.823214054107666,1.8799999952316284,1.591606855392456,783731200
2005-09-20,1.8925000429153442,1.9217859506607056,1.8899999856948853,1.8996429443359375,1.6082366704940796,819828800
2005-09-21,1.8914289474487305,1.894642949104309,1.8521430492401123,1.861070990562439,1.5755813121795654,434747600
2005-09-22,1.852856993675232,1.8739290237426758,1.8328570127487183,1.8535710573196411,1.5692317485809326,463727600
2005-09-23,1.8607139587402344,1.910714030265808,1.8514289855957031,1.899999976158142,1.6085385084152222,558457200
2005-09-26,1.9296430349349976,1.948570966720581,1.9042860269546509,1.9228570461273193,1.6278901100158691,546562800
2005-09-27,1.9257140159606934,1.9371429681777954,1.9082139730453491,1.9085710048675537,1.6157951354980469,341703600
2005-09-28,1.8953570127487183,1.8967859745025635,1.8067859411239624,1.8242859840393066,1.5444395542144775,1125544000
2005-09-29,1.8296430110931396,1.8782140016555786,1.8146430253982544,1.8692859411239624,1.5825365781784058,636846000
2005-09-30,1.8689290285110474,1.9160710573196411,1.852856993675232,1.9146430492401123,1.6209357976913452,531633200
2005-10-03,1.9342859983444214,1.9478570222854614,1.9171429872512817,1.9442859888076782,1.6460314989089966,507553200
2005-10-04,1.962499976158142,1.9767860174179077,1.9157140254974365,1.9196430444717407,1.6251685619354248,539459200
2005-10-05,1.940356969833374,1.9414290189743042,1.8839290142059326,1.8849999904632568,1.5958398580551147,610769600
2005-10-06,1.899999976158142,1.9103569984436035,1.8167860507965088,1.8464289903640747,1.563185691833496,757537200
2005-10-07,1.8471430540084839,1.8546429872512817,1.8053569793701172,1.832142949104309,1.5510914325714111,677882800
2005-10-10,1.8485709428787231,1.853929042816162,1.795714020729065,1.79892897605896,1.5229722261428833,507505600
2005-10-11,1.8296430110931396,1.8524999618530273,1.7999999523162842,1.8424999713897705,1.5598595142364502,1225884800
2005-10-12,1.7374999523162842,1.7964290380477905,1.709643006324768,1.7589290142059326,1.489108681678772,2697486400
2005-10-13,1.7657140493392944,1.926785945892334,1.7596429586410522,1.9192860126495361,1.6248666048049927,1865575600
2005-10-14,1.9296430349349976,1.9410710334777832,1.8853570222854614,1.9285709857940674,1.6327276229858398,1035552000
2005-10-17,1.9278570413589478,1.9367860555648804,1.8814289569854736,1.9085710048675537,1.6157951354980469,616834400
2005-10-18,1.901785969734192,1.926785945892334,1.864285945892334,1.8646429777145386,1.5786057710647583,609588000
2005-10-19,1.8596429824829102,1.9628570079803467,1.8289289474487305,1.9621429443359375,1.661149263381958,1008683200
2005-10-20,1.9453569650650024,2.017857074737549,1.9410710334777832,2.005000114440918,1.6974319219589233,1357762000
2005-10-21,2.0299999713897705,2.0350000858306885,1.9771430492401123,1.9878569841384888,1.6829184293746948,796726000
2005-10-24,1.973214030265808,2.0282139778137207,1.9674999713897705,2.0282139778137207,1.7170847654342651,609753200
2005-10-25,2.0142860412597656,2.0303568840026855,1.988929033279419,2.003571033477783,1.696222186088562,465127600
2005-10-26,2.009999990463257,2.0557138919830322,1.997143030166626,2.0367860794067383,1.7243422269821167,631593200
2005-10-27,2.0353569984436035,2.0360710620880127,1.978929042816162,1.978929042816162,1.6753603219985962,411541200
2005-10-28,2.0014290809631348,2.01535701751709,1.934643030166626,1.9453569650650024,1.646938681602478,769787200
2005-10-31,1.9714289903640747,2.070713996887207,1.9553569555282593,2.056786060333252,1.741274356842041,940844800
2005-11-01,2.044286012649536,2.0764288902282715,2.0310709476470947,2.0535709857940674,1.7385523319244385,749686000
2005-11-02,2.061429023742676,2.142857074737549,2.057142972946167,2.141071081161499,1.812630295753479,857060400
2005-11-03,2.1521430015563965,2.2257139682769775,2.1453568935394287,2.2089290618896484,1.870078444480896,884382800
2005-11-04,2.1553568840026855,2.187143087387085,2.129286050796509,2.183928966522217,1.8489131927490234,878035200
2005-11-07,2.1732139587402344,2.202500104904175,2.1478569507598877,2.151071071624756,1.821095585823059,638831200
2005-11-08,2.141071081161499,2.1564290523529053,2.1107139587402344,2.1392860412597656,1.811118245124817,473765600
2005-11-09,2.142857074737549,2.1860709190368652,2.142857074737549,2.1467859745025635,1.8174679279327393,552930000
2005-11-10,2.1657140254974365,2.18571400642395,2.1075000762939453,2.184999942779541,1.8498198986053467,665344400
2005-11-11,2.197856903076172,2.2182140350341797,2.190713882446289,2.197856903076172,1.8607041835784912,425448800
2005-11-14,2.197856903076172,2.213571071624756,2.1753571033477783,2.194643020629883,1.8579838275909424,369933200
2005-11-15,2.200000047683716,2.252856969833374,2.194999933242798,2.2242860794067383,1.8830795288085938,536841200
2005-11-16,2.255357027053833,2.323570966720581,2.253213882446289,2.319643020629883,1.963808536529541,784515200
2005-11-17,2.3424999713897705,2.3528571128845215,2.294642925262451,2.304286003112793,1.9508084058761597,676205600
2005-11-18,2.3324999809265137,2.3367860317230225,2.29892897605896,2.3057138919830322,1.952015995979309,524960800
2005-11-21,2.315000057220459,2.328213930130005,2.2757139205932617,2.319999933242798,1.9641101360321045,511711200
2005-11-22,2.315713882446289,2.3842859268188477,2.304286003112793,2.375714063644409,2.0112788677215576,540282400
2005-11-23,2.38857102394104,2.427856922149658,2.3817861080169678,2.3967859745025635,2.0291171073913574,485853200
2005-11-25,2.416429042816162,2.4835710525512695,2.4107139110565186,2.476428985595703,2.096543312072754,395012800
2005-11-28,2.5257139205932617,2.5382139682769775,2.4667859077453613,2.4878571033477783,2.1062183380126953,1018519600
2005-11-29,2.499643087387085,2.510714054107666,2.4053568840026855,2.432142972946167,2.059051036834717,891433200
2005-11-30,2.4439289569854736,2.4589290618896484,2.411428928375244,2.42214298248291,2.0505850315093994,595674800
2005-12-01,2.4625000953674316,2.561785936355591,2.4574999809265137,2.557142972946167,2.1648762226104736,812893200
2005-12-02,2.581070899963379,2.5978569984436035,2.5250000953674316,2.5939290523529053,2.196018934249878,895762000
2005-12-05,2.569643020629883,2.5903570652008057,2.5532140731811523,2.565000057220459,2.17152738571167,583671200
2005-12-06,2.64035701751709,2.672499895095825,2.619642972946167,2.6446430683135986,2.238953113555908,857029600
2005-12-07,2.651071071624756,2.6592860221862793,2.61142897605896,2.641071081161499,2.235929250717163,679464800
2005-12-08,2.614285945892334,2.6489291191101074,2.5928568840026855,2.645714044570923,2.2398605346679688,790479200
2005-12-09,2.6503570079803467,2.663928985595703,2.619642972946167,2.6546430587768555,2.2474193572998047,555402400
2005-12-12,2.67392897605896,2.691071033477783,2.6628570556640625,2.6753571033477783,2.2649567127227783,524994400
2005-12-13,2.6732139587402344,2.694999933242798,2.6503570079803467,2.677856922149658,2.2670722007751465,493816400
2005-12-14,2.5903570652008057,2.617856979370117,2.509643077850342,2.5717859268188477,2.1772730350494385,1450716400
2005-12-15,2.5957140922546387,2.6021430492401123,2.5482139587402344,2.57785701751709,2.182410955429077,561162000
2005-12-16,2.5764288902282715,2.5821430683135986,2.5378570556640625,2.5396430492401123,2.1500606536865234,671171200
2005-12-19,2.5396430492401123,2.5928568840026855,2.5371429920196533,2.549285888671875,2.1582236289978027,529295200
2005-12-20,2.558213949203491,2.5850000381469727,2.5399999618530273,2.575356960296631,2.180295944213867,479108000
2005-12-21,2.5928568840026855,2.6289288997650146,2.5907139778137207,2.625,2.2223236560821533,475736800
2005-12-22,2.6396429538726807,2.6603569984436035,2.628571033477783,2.643570899963379,2.2380456924438477,370610800
2005-12-23,2.6489291191101074,2.6521430015563965,2.617856979370117,2.619642972946167,2.2177889347076416,229857600
2005-12-27,2.642857074737549,2.684999942779541,2.641071081161499,2.651071071624756,2.2443947792053223,590590000
2005-12-28,2.6596429347991943,2.6700000762939453,2.6185710430145264,2.627500057220459,2.224440097808838,398115200
2005-12-29,2.634999990463257,2.6364290714263916,2.5507140159606934,2.551785945892334,2.1603410243988037,490025200
2005-12-30,2.5325000286102295,2.5867860317230225,2.5121428966522217,2.567500114440918,2.1736443042755127,624262800
2006-01-03,2.5850000381469727,2.669642925262451,2.580357074737549,2.669642925262451,2.260118246078491,807234400
2006-01-04,2.683213949203491,2.713571071624756,2.6607139110565186,2.677500009536743,2.266770124435425,619603600
2006-01-05,2.672499895095825,2.674999952316284,2.6339290142059326,2.6564290523529053,2.248932361602783,449422400
